"","protein","log2_fold_change","adjusted_p_value_-log10","significant"
"2349","QRICH2",-0.688198393266227,0.0269188405895055,FALSE
"2350","EPS8L2 EPS8R2 PP13181",-0.688893225301641,0.0307945311319229,FALSE
"2351","TSPAN18 UNQ3042/PRO9858",-0.690261370055779,0.0313463525999886,FALSE
"2352","ATRNL1 KIAA0534",-0.69049660398683,0.0298390338768209,FALSE
"2353","PMM2",-0.691277854504424,0.0339769213086041,FALSE
"2354","APEX2 APE2 APEXL2 XTH2",-0.69160642343078,0.0384938405153495,FALSE
"2355","MAK16 RBM13",-0.692094320009694,0.0518182290250847,FALSE
"2356","KLHL13 BKLHD2 KIAA1309",-0.692271611717658,0.0396838601347362,FALSE
"2357","IGFBP4 IBP4",-0.694874476471988,0.0509795594686002,FALSE
"2358","PITX1 BFT PTX1",-0.697312211118579,0.0446989182763446,FALSE
"2359","ACCS PHACS",-0.697418891903858,0.0323423676140221,FALSE
"2360","TMEM79 MATT",-0.698993512327561,0.0292288901069792,FALSE
"2361","NAA25 C12orf30 MDM20 NAP1",-0.700335490815728,0.0256858399620488,FALSE
"2362","MYOD1 BHLHC1 MYF3 MYOD",-0.702211764342511,0.0347485115007951,FALSE
"2363","GRIN3A KIAA1973",-0.703133124066165,0.0349678595178268,FALSE
"2364","NGRN FI58G HT020",-0.703418691441499,0.0399098524042521,FALSE
"2365","ABCA9",-0.704525278146878,0.0396079716266068,FALSE
"2366","DIPK1A FAM69A",-0.708879347289098,0.0324914086813074,FALSE
"2367","NIN KIAA1565",-0.711484014139669,0.0238991193742381,FALSE
"2368","SLC35F3",-0.711526087833874,0.030859316820778,FALSE
"2369","NBAS NAG",-0.711705297023986,0.0346507980871099,FALSE
"2370","IDH3B",-0.714195069397221,0.0332340963179141,FALSE
"2371","RBM25 RNPC7",-0.714519939885717,0.0428706701727626,FALSE
"2372","RBM12 KIAA0765 HRIHFB2091",-0.715722889924468,0.0348040255020701,FALSE
"2373","HMGXB3 KIAA0194 SMF",-0.716904665304931,0.0405546433435297,FALSE
"2374","JPT2 C16orf34 HN1L L11",-0.717242279602674,0.0235238263405842,FALSE
"2375","DPP7 DPP2 QPP",-0.71726483245201,0.0509408018230888,FALSE
"2376","TAZ EFE2 G4.5",-0.717326034275406,0.0301343481610548,FALSE
"2377","GJD2 GJA9",-0.71911745507683,0.0320809716879757,FALSE
"2378","OTOF FER1L2",-0.720148836629281,0.0341627618240331,FALSE
"2379","TEK TIE2 VMCM VMCM1",-0.722668161922861,0.0300218858659249,FALSE
"2380","TCERG1 CA150 TAF2S",-0.723594328281653,0.0383571750930957,FALSE
"2381","NODAL",-0.723706830905666,0.0404937227227056,FALSE
"2382","INA NEF5",-0.723801950806198,0.0514613833516759,FALSE
"2383","ATP8A1 ATPIA",-0.723856862156392,0.0467537482297278,FALSE
"2384","SEMA4F SEMAM SEMAW",-0.724430500533565,0.0257396040011991,FALSE
"2385","SPAG17",-0.726607758753268,0.0300726268905786,FALSE
"2386","CAPN1 CANPL1 PIG30",-0.727491467650164,0.0401008955164052,FALSE
"2387","STXBP2 UNC18B",-0.728111863486909,0.0427691090469522,FALSE
"2388","NPAP1 C15orf2",-0.728736921568787,0.0271440937445536,FALSE
"2389","CPOX CPO CPX",-0.728814869550639,0.0328118081975143,FALSE
"2390","NDUFC1",-0.728902048172735,0.038472860594738,FALSE
"2391","AGO2 EIF2C2",-0.729462148049651,0.0219746892573656,FALSE
"2392","RPS28",-0.731174980155263,0.036373569774261,FALSE
"2393","HLA-DQA2 HLA-DXA",-0.731652748343985,0.0255732249325552,FALSE
"2394","LRRC10",-0.7321122365266,0.0248878646680015,FALSE
"2395","TBK1 NAK",-0.732847604290065,0.0309590338324305,FALSE
"2396","SLA2 C20orf156 SLAP2",-0.734236261637765,0.0375214075972717,FALSE
"2397","CES5A CES7",-0.73465766278871,0.0304406194444303,FALSE
"2398","ITIH5 KIAA1953 PP14776 UNQ311/PRO354",-0.736015464781836,0.0430177542549683,FALSE
"2399","IGF2R MPRI",-0.737153645384208,0.0542453613876484,FALSE
"2400","CCDC157 KIAA1656",-0.738165177035849,0.0463721604546041,FALSE
"2401","CCDC80 DRO1 URB HBE245",-0.741100588868767,0.0346352498801122,FALSE
"2402","FREM3",-0.743505448909374,0.0536505632229969,FALSE
"2403","CDK9 CDC2L4 TAK",-0.746616837607309,0.0304694719099639,FALSE
"2404","MTERF2 MTERFD3",-0.75018225799252,0.0420757784666332,FALSE
"2405","SMARCB1 BAF47 INI1 SNF5L1",-0.75044299039109,0.0442397195436688,FALSE
"2406","SPCS2 KIAA0102 SPC25",-0.751903552376362,0.0413104398898936,FALSE
"2407","DPY19L2 UNQ3127/PRO10284",-0.752539757985478,0.0435063406449341,FALSE
"2408","SPAG1",-0.753595980037588,0.0305294808613109,FALSE
"2409","C2CD6 ALS2CR11",-0.753614812139443,0.0465466317068414,FALSE
"2410","ATP6V1A ATP6A1 ATP6V1A1 VPP2",-0.754036922474656,0.0378892377323935,FALSE
"2411","LIN54 CXCDC1 KIAA2037",-0.755103334203447,0.0383516930189224,FALSE
"2412","ZNF462 KIAA1803",-0.755528398940582,0.0449357726256309,FALSE
"2413","TEKT1",-0.756304252954514,0.0287972880676137,FALSE
"2414","PUS1 PP8985",-0.759337495816926,0.0392955803284911,FALSE
"2415","RANBP3",-0.760140576160509,0.0415906607413071,FALSE
"2416","TMCC3 KIAA1145",-0.760883191056489,0.0444097456729206,FALSE
"2417","GLRX5 C14orf87",-0.766240074420159,0.0459674592889256,FALSE
"2418","FARSB FARSLB FRSB HSPC173",-0.766740300970227,0.0541453382491415,FALSE
"2419","DUSP11 PIR1",-0.769710927024532,0.0334315356800644,FALSE
"2420","TCF15 BHLHA40 BHLHEC2",-0.770412133326072,0.0374703257143316,FALSE
"2421","FAM3A 2-19 2.19",-0.770626858839107,0.0513848180517993,FALSE
"2422","ZNF732",-0.77134552527113,0.0332148001209157,FALSE
"2423","AKAP11 AKAP220 KIAA0629",-0.771437159041692,0.0400875909285446,FALSE
"2424","UBA2 SAE2 UBLE1B HRIHFB2115",-0.771991532097523,0.0240687962415838,FALSE
"2425","COL6A2",-0.772168928337557,0.0247617934720412,FALSE
"2426","ZNF324B",-0.776068902180718,0.0348535867217258,FALSE
"2427","CARD9",-0.776969931467828,0.0585003861542989,FALSE
"2428","ATP6V1H CGI-11",-0.777695966471668,0.0318438654321812,FALSE
"2429","PIK3CG",-0.778258946907613,0.0372944101896701,FALSE
"2430","GTF2F1 RAP74",-0.778658126596092,0.034572418889786,FALSE
"2431","LRRK2 PARK8",-0.779913785251992,0.0313858726334459,FALSE
"2432","COMP",-0.780859914720523,0.0312863552143992,FALSE
"2433","Q96M66",-0.781275863023106,0.0429195252618387,FALSE
"2434","ZACN L2 LGICZ LGICZ1 ZAC",-0.781946432979126,0.0565800942883796,FALSE
"2435","IGSF9B KIAA1030",-0.782508591791643,0.0371523597851469,FALSE
"2436","NUB1 NYREN18",-0.782513298573519,0.0232574766784309,FALSE
"2437","FAM91A1",-0.782803137561128,0.0378602327441172,FALSE
"2438","AMBRA1 KIAA1736",-0.782942353519248,0.033892823298548,FALSE
"2439","STS ARSC1",-0.786115140805558,0.0357989055367144,FALSE
"2440","CPSF1 CPSF160",-0.787956457777504,0.0486487380131713,FALSE
"2441","MORC2 KIAA0852 ZCWCC1",-0.789162633270351,0.0487834532678869,FALSE
"2442","POU5F2 SPRM1",-0.799684671305322,0.0275764003943695,FALSE
"2443","MBIP BM-015",-0.800044223200654,0.0355974869384929,FALSE
"2444","RBBP6 P2PR PACT RBQ1 My038",-0.801371201975691,0.0389259029154751,FALSE
"2445","ENKD1 C16orf48 UNQ6410/PRO21183",-0.802453636832183,0.0521550477066418,FALSE
"2446","FAM161A",-0.802871528346714,0.0357802662136923,FALSE
"2447","CXorf56",-0.803730719842846,0.0338522709123146,FALSE
"2448","NUGGC C8orf80 HMFN0672",-0.805240648855584,0.0408231508974313,FALSE
"2449","SPTBN5 BSPECV HUBSPECV HUSPECV",-0.805464908029936,0.0488270459583261,FALSE
"2450","PLCB1 KIAA0581",-0.805664314467968,0.0389650844343183,FALSE
"2451","ADAM23 MDC3",-0.806790327664157,0.037421465246916,FALSE
"2452","GATB PET112 PET112L HSPC199",-0.806817072579015,0.0309954111661852,FALSE
"2453","DVL1",-0.807478601146457,0.0426017578324902,FALSE
"2454","NUDC",-0.807591930507066,0.0312855895117916,FALSE
"2455","ZNF506",-0.807990784768943,0.041099043468362,FALSE
"2456","CCNT1",-0.810700962497787,0.0657596337392216,FALSE
"2457","PSMB8 LMP7 PSMB5i RING10 Y2",-0.81263219003872,0.0388485140887124,FALSE
"2458","BANP BEND1 SMAR1",-0.813029080655745,0.037991816500249,FALSE
"2459","AFAP1L2 KIAA1914 XB130",-0.814784091874349,0.033636443386708,FALSE
"2460","RPS18 D6S218E",-0.815874036054144,0.0356130609095627,FALSE
"2461","STX18 GIG9",-0.81729082441244,0.0365506362934062,FALSE
"2462","NAALADL1 NAALADASEL NAALADL",-0.818472409400616,0.0486728681898208,FALSE
"2463","OR13A1",-0.818624561031676,0.0419105461941205,FALSE
"2464","EHMT1 EUHMTASE1 GLP KIAA1876 KMT1D",-0.819684653334406,0.0372447720038401,FALSE
"2465","CCT7 CCTH NIP7-1",-0.821665374000887,0.0530167571555287,FALSE
"2466","EEF1AKNMT KIAA0859 METTL13 CGI-01",-0.822161992599247,0.0392576861971777,FALSE
"2467","ZSWIM2 ZZZ2",-0.822261088265325,0.0424135589352961,FALSE
"2468","RALGAPB KIAA1219",-0.822597486587785,0.0436719637233893,FALSE
"2469","STK38L KIAA0965 NDR2",-0.823041202015112,0.0258200832144661,FALSE
"2470","GARRE1 KIAA0355",-0.823364197032429,0.0297133948818229,FALSE
"2471","BMP3 BMP3A",-0.824542157495962,0.0474493005075409,FALSE
"2472","NOTCH2",-0.824882888972693,0.0394955853784249,FALSE
"2473","GALNT5",-0.825290082870154,0.0474165687053166,FALSE
"2474","EDDM3A FAM12A HE3A",-0.827635846057817,0.0434052308286769,FALSE
"2475","C3 CPAMD1",-0.827797572766301,0.0291270290648767,FALSE
"2476","TPCN1 KIAA1169 TPC1",-0.828554469033808,0.048838876378671,FALSE
"2477","PLCG1 PLC1",-0.838462511890214,0.028251903929227,FALSE
"2478","TGOLN2 TGN46 TGN51",-0.839227629558476,0.0424961388316362,FALSE
"2479","CIB1 CIB KIP PRKDCIP",-0.840537935869662,0.0467144319361444,FALSE
"2480","NBR1 1A13B KIAA0049 M17S2 MIG19",-0.842901595813196,0.0520982767767842,FALSE
"2481","PIK3CD",-0.843091689130206,0.0382064168505295,FALSE
"2482","ATAD2B KIAA1240",-0.843213382975353,0.0309593926581106,FALSE
"2483","EPS8L1 DRC3 EPS8R1 PP10566",-0.844349733290354,0.0743150483164342,FALSE
"2484","ZNF268",-0.845776036084688,0.0425571984707746,FALSE
"2485","PRKAG2",-0.846410900136902,0.0308816174237847,FALSE
"2486","PPP2R3A PPP2R3",-0.848088147729648,0.0496461577205274,FALSE
"2487","COL24A1",-0.848578207310002,0.0243682616451956,FALSE
"2488","AGAP5 CTGLF2",-0.848601893493726,0.0442199946433579,FALSE
"2489","ENO2",-0.849729699999507,0.0384987227815849,FALSE
"2490","CASR GPRC2A PCAR1",-0.850031896423161,0.0381232996386637,FALSE
"2491","KANSL1L C2orf67",-0.851437275549596,0.0250576081408357,FALSE
"2492","SAMD3",-0.851943103608217,0.0501329928942298,FALSE
"2493","OBP2A",-0.854751363200773,0.0445957891471477,FALSE
"2494","APOBEC2",-0.855137356604267,0.0418618791333292,FALSE
"2495","FOXK2 ILF ILF1",-0.860949706607414,0.0451253146124058,FALSE
"2496","KDM6B JMJD3 KIAA0346",-0.861846989013721,0.0319874436431124,FALSE
"2497","PDLIM2 PP6345",-0.862145988934403,0.0471141511252182,FALSE
"2498","P2RY13 GPR86 GPR94 FKSG77",-0.863026927271569,0.055527104058946,FALSE
"2499","PPP2R1A",-0.863444842752386,0.0275938965607973,FALSE
"2500","LRRCC1 CLERC KIAA1764",-0.864643674471854,0.0637112301224124,FALSE
"2501","RASA3",-0.86632167506635,0.0540368195603327,FALSE
"2502","ISL1",-0.868067696523639,0.0304047985322109,FALSE
"2503","HOXB13",-0.870566298274095,0.0349808818932468,FALSE
"2504","LRRC63",-0.871256997452786,0.053059205197961,FALSE
"2505","STXBP6 HSPC156",-0.873324542418668,0.0259763435090853,FALSE
"2506","GMPPB",-0.874050590580421,0.056635884647249,FALSE
"2507","LTBP2 C14orf141 LTBP3",-0.874526008772934,0.0450388679302399,FALSE
"2508","LARS1 KIAA1352 LARS",-0.876073099194631,0.0325631401508889,FALSE
"2509","HSD17B7 17HSD7 SDR37C1 UNQ2563/PRO6243",-0.876330205956755,0.0437907072546315,FALSE
"2510","C17orf107",-0.876650009377324,0.0565849572028818,FALSE
"2511","TLE1",-0.877550238186279,0.0363095519694044,FALSE
"2512","ZNF804A C2orf10",-0.881919731470042,0.0297128823635176,FALSE
"2513","STK33",-0.883481248472311,0.0518798607216153,FALSE
"2514","DNAH11",-0.883995258996464,0.0354695312528684,FALSE
"2515","LDHAL6B LDHAL6 LDHL",-0.884041057815889,0.0464735662411764,FALSE
"2516","MYO1B",-0.886174492094266,0.0509298235375592,FALSE
"2517","NOP53 GLT GLTSCR2 PICT1",-0.888234217346,0.0495960379312283,FALSE
"2518","FGFR1 BFGFR CEK FGFBR FLG FLT2 HBGFR",-0.889985228407935,0.0591831115952671,FALSE
"2519","COBLL1 KIAA0977",-0.890640527200752,0.0499907242290705,FALSE
"2520","SCAF1 SFRS19 SRA1",-0.89095005991523,0.072019479870982,FALSE
"2521","TLNRD1 MESDC1",-0.894562972708609,0.0247890813745345,FALSE
"2522","RYR1 RYDR",-0.896443088051022,0.0483437322461999,FALSE
"2523","TGM6 TGM3L",-0.899176000801738,0.0323146354459481,FALSE
"2524","RRP15 KIAA0507 CGI-115",-0.899689793347026,0.0419589397680921,FALSE
"2525","PKHD1 FCYT TIGM1",-0.9010558042837,0.0595384760166106,FALSE
"2526","PEX1",-0.902087921088038,0.0429088730445889,FALSE
"2527","SPATA32 C17orf46 TEX34",-0.903337749634231,0.0290186221243882,FALSE
"2528","DTX1",-0.903354347681173,0.0766497871639463,FALSE
"2529","IGKV4-1",-0.903925741737321,0.0480402316055761,FALSE
"2530","EEFSEC SELB",-0.909504537293476,0.0365074572541555,FALSE
"2531","SH3PXD2A FISH KIAA0418 SH3MD1 TKS5",-0.909602545358975,0.0390149228973413,FALSE
"2532","ADAM21",-0.910062276351617,0.0585937489634609,FALSE
"2533","KCNS1",-0.910843174355065,0.0442443812473862,FALSE
"2534","ALB GIG20 GIG42 PRO0903 PRO1708 PRO2044 PRO2619 PRO2675 UNQ696/PRO1341",-0.91481719012631,0.0327099825302786,FALSE
"2535","PARD3 PAR3 PAR3A",-0.91649735293087,0.0341377624339004,FALSE
"2536","RNPS1 LDC2",-0.916643370540626,0.0340206630891169,FALSE
"2537","SLC6A15 B0AT2 NTT73 SBAT1",-0.919847301642854,0.0312847644102189,FALSE
"2538","RAB18",-0.920733421877946,0.0362185353870822,FALSE
"2539","CRIPT HSPC139",-0.920937515252042,0.0379121902220381,FALSE
"2540","ZPBP2 ZPBPL",-0.926364236796729,0.036282664598806,FALSE
"2541","RTL3 MAR3 MART3 ZCCHC5",-0.927425538413527,0.0458786061394125,FALSE
"2542","MFAP1",-0.932000329396267,0.0458114037709248,FALSE
"2543","ADCY2 KIAA1060",-0.932374578449423,0.0560871857148918,FALSE
"2544","TBX5",-0.932703105353692,0.0385347365309103,FALSE
"2545","NMRAL1 HSCARG",-0.935762642004311,0.0281540198750684,FALSE
"2546","CUTC CGI-32",-0.936757619423858,0.0650012610184709,FALSE
"2547","CYP2U1",-0.936875395007297,0.067484362092132,FALSE
"2548","ZNF726",-0.937829585276724,0.0345074345451044,FALSE
"2549","ARMC5",-0.938260450536516,0.035181682746128,FALSE
"2550","SAMM50 SAM50 CGI-51 TRG3",-0.939166557650648,0.0548683423150535,FALSE
"2551","NSMF NELF",-0.940604905353833,0.0670431077758867,FALSE
"2552","SH3TC1",-0.942334857058878,0.0624499641639599,FALSE
"2553","C18orf63",-0.943460820425123,0.0558478113933319,FALSE
"2554","CHI3L2",-0.943993255701473,0.0606859064109978,FALSE
"2555","MRPS31 IMOGN38",-0.945045240634773,0.0929298647137836,FALSE
"2556","NEXMIF KIAA2022",-0.946458671798524,0.0289455320181519,FALSE
"2557","VPS13B CHS1 COH1 KIAA0532",-0.946860061854363,0.0663885624949105,FALSE
"2558","MAB21L1 CAGR1 Nbla00126",-0.94689697088776,0.0780434038617351,FALSE
"2559","PTCD1 KIAA0632",-0.947566589696116,0.0381342749030262,FALSE
"2560","OR2B11",-0.948306303527596,0.0510409363965993,FALSE
"2561","HELZ2 KIAA1769 PRIC285",-0.948365867006475,0.0836305569030717,FALSE
"2562","DENND5A KIAA1091 RAB6IP1",-0.948962240591404,0.0363976867204062,FALSE
"2563","ZNF561",-0.949244077676582,0.0298918194002206,FALSE
"2564","WASHC4 KIAA1033",-0.953085674837968,0.0645933174712811,FALSE
"2565","FZD2",-0.954137865926795,0.0495568469416649,FALSE
"2566","PTPN11 PTP2C SHPTP2",-0.95619641874646,0.043063216555758,FALSE
"2567","CLCN5 CLCK2",-0.957389086093823,0.0707006292062113,FALSE
"2568","CEP295 KIAA1731",-0.95769146169919,0.0331829824685893,FALSE
"2569","DCHS2 CDH27 CDHJ PCDH23 PCDHJ",-0.957950590300797,0.0260593697660814,FALSE
"2570","H1-1 H1F1 HIST1H1A",-0.959835419125636,0.0435503791981248,FALSE
"2571","CHUK IKKA TCF16",-0.962033207561358,0.0567409389263987,FALSE
"2572","NEXN",-0.963317158642777,0.0316508051486567,FALSE
"2573","HCN1 BCNG1",-0.96486319390333,0.0341199628005267,FALSE
"2574","OR5B2",-0.966380323826257,0.0749919020373777,FALSE
"2575","FMN1 FMN LD",-0.966643808891011,0.0639039381624609,FALSE
"2576","EEF1G EF1G PRO1608",-0.969359875369758,0.0672852896242536,FALSE
"2577","SLC25A14 BMCP1 UCP5 UNQ791/PRO1682",-0.970225949007149,0.0388160411417243,FALSE
"2578","RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR",-0.972061548784708,0.0359364771842529,FALSE
"2579","QPCTL",-0.972343393715267,0.0366820976791311,FALSE
"2580","ZNF280D KIAA1584 SUHW4 ZNF634",-0.972461250833689,0.0326601604033945,FALSE
"2581","PLEC PLEC1",-0.972576502135926,0.0469057260616121,FALSE
"2582","FAN1 KIAA1018 MTMR15",-0.97330132741342,0.0326558673745315,FALSE
"2583","FXR2 FMR1L2",-0.973759151436472,0.0782142597302316,FALSE
"2584","ERC2 KIAA0378",-0.973918004396056,0.0571789959696752,FALSE
"2585","CAMSAP3 KIAA1543",-0.974104190500185,0.0522504267528583,FALSE
"2586","KCNA2",-0.974501955296908,0.0642344521852741,FALSE
"2587","DOCK3 KIAA0299 MOCA",-0.975675916506422,0.0816307589087542,FALSE
"2588","PSPC1 PSP1",-0.978074234623936,0.0260153887872963,FALSE
"2589","ZC3H7A ZC3H7 ZC3HDC7 HSPC055",-0.979205563878086,0.0383762422800531,FALSE
"2590","POR CYPOR",-0.97935412792642,0.0539433255048409,FALSE
"2591","PNMA6E",-0.979616369572337,0.0722211435357187,FALSE
"2592","FAM181B",-0.980852632848849,0.0718212420659581,FALSE
"2593","TUBGCP5 GCP5 KIAA1899",-0.981216006804846,0.0535962370524147,FALSE
"2594","CARD8 KIAA0955 NDPP1",-0.982060829719337,0.069771307831279,FALSE
"2595","USP24 KIAA1057",-0.984026061720591,0.0818418351869121,FALSE
"2596","CFAP43 C10orf79 WDR96",-0.984102676099612,0.0523907427308124,FALSE
"2597","DDOST KIAA0115 OST48 OK/SW-cl.45",-0.98520686461158,0.0607237996711072,FALSE
"2598","DNAH5 DNAHC5 HL1 KIAA1603",-0.986570577318012,0.0570496711359608,FALSE
"2599","TNS3 TEM6 TENS1 TPP",-0.986944773032608,0.0627915185229145,FALSE
"2600","DPF2 BAF45D REQ UBID4",-0.993198778665302,0.0449208605213816,FALSE
"2601","DLGAP3 DAP3",-0.993941842471052,0.0279694373567313,FALSE
"2602","NCKAP1L HEM1",-0.994410927872263,0.0619368696232408,FALSE
"2603","C9orf64",-0.995305187070178,0.0963606762802096,FALSE
"2604","SENP7 KIAA1707 SSP2 SUSP2",-0.997825139302103,0.0752187475654356,FALSE
"2605","FBLN1 PP213",-0.999269376099027,0.0459429031714981,FALSE
"2606","CNIH2 CNIL",-1.00183836809869,0.0544896374671973,FALSE
"2607","AKR1A1 ALDR1 ALR",-1.00481335295023,0.0790935528199158,FALSE
"2608","SF3B3 KIAA0017 SAP130",-1.00494713125928,0.0312886145843428,FALSE
"2609","ZCCHC8",-1.00533200930465,0.0604462127009524,FALSE
"2610","PTH",-1.00536980098043,0.0827631860104446,FALSE
"2611","B4GALNT3",-1.00632881438576,0.0512065969137085,FALSE
"2612","CLCA4 CaCC2 UNQ562/PRO1124",-1.00776652313161,0.0601829923740031,FALSE
"2613","PAIP1",-1.00964932914432,0.100732360303407,FALSE
"2614","ZNF69",-1.01154263735432,0.0779057578430324,FALSE
"2615","NXF3 TAPL3",-1.01252733675426,0.0789410951266407,FALSE
"2616","DSP",-1.01309943344997,0.0469569973961751,FALSE
"2617","MIOS",-1.01589833094442,0.0246587077249493,FALSE
"2618","DENND2C",-1.01635703838104,0.0719885187144871,FALSE
"2619","LTN1 C21orf10 C21orf98 KIAA0714 RNF160 ZNF294 HSPC087",-1.0164966496762,0.036319437905781,FALSE
"2620","ZFYVE9 MADHIP SARA SMADIP",-1.01666264521553,0.0616447656358064,FALSE
"2621","ADAMTSL5 THSD6",-1.01677815608879,0.056912445027424,FALSE
"2622","SNX32 SNX6B",-1.01712164336803,0.0547896342249629,FALSE
"2623","SAMD4A KIAA1053 SAMD4 SMAUG1",-1.01731817542025,0.0393011418101718,FALSE
"2624","TEX55 C3orf30 TSCPA",-1.01918185124192,0.0573839650713868,FALSE
"2625","TOX2 C20orf100 GCX1",-1.02274890269524,0.0576402918831891,FALSE
"2626","MMEL1 MELL1 MMEL2 NEP2",-1.02299199672959,0.0452651432127557,FALSE
"2627","COL11A1 COLL6",-1.02459724092458,0.0392099959644827,FALSE
"2628","FHL5 ACT",-1.02542993191169,0.0454806528341912,FALSE
"2629","SARG C1orf116",-1.02778109442954,0.0485959886862509,FALSE
"2630","Q6ZVQ6",-1.03163386095749,0.0514015164870907,FALSE
"2631","MUSTN1",-1.03192036965677,0.0819415165268617,FALSE
"2632","ADCY10 SAC",-1.03408973693307,0.0868366586600787,FALSE
"2633","TBCK TBCKL HSPC302",-1.03889090858686,0.0761670609848433,FALSE
"2634","CAD",-1.04180041186221,0.0303369573980702,FALSE
"2635","CXCR3 GPR9",-1.04267235475377,0.0483662506992003,FALSE
"2636","CYP8B1 CYP12",-1.0437332215831,0.0413672375822218,FALSE
"2637","DAP DAP1",-1.04475762356381,0.0485615675314412,FALSE
"2638","NT5C3A NT5C3 P5N1 UMPH1 HSPC233",-1.04571907508007,0.038395370983098,FALSE
"2639","ATG14 ATG14L KIAA0831",-1.04724463362032,0.0332710308087363,FALSE
"2640","EPB41L4B EHM2 LULU2",-1.04741952613207,0.0704526705191418,FALSE
"2641","TMEM104",-1.05163167895785,0.0626413878457217,FALSE
"2642","EIF2AK3 PEK PERK",-1.05322900067662,0.0489995562901585,FALSE
"2643","FLG",-1.05542742082912,0.0662187069485561,FALSE
"2644","MAML2 KIAA1819",-1.0556938697511,0.0537453012440585,FALSE
"2645","CACNA2D4",-1.05659251010053,0.0320018701160477,FALSE
"2646","PCNT KIAA0402 PCNT2",-1.05667159847591,0.0462084161525804,FALSE
"2647","FAM120AOS C9orf10OS",-1.05781583609348,0.0597361711701664,FALSE
"2648","IGHG2",-1.06017564180655,0.0343312961567457,FALSE
"2649","LILRA3 ILT6 LIR4",-1.06044750304835,0.0423015873765139,FALSE
"2650","IL23R",-1.06275053846195,0.0308112409605575,FALSE
"2651","RADX CXorf57",-1.06331039284632,0.0374382618322546,FALSE
"2652","PCDHAC2",-1.06426809812916,0.0489624217713296,FALSE
"2653","SNW1 SKIIP SKIP",-1.06826372575371,0.1418602969578,FALSE
"2654","FMR1",-1.06920604020981,0.0722148999663958,FALSE
"2655","TMEM221",-1.07127459090991,0.0668645323017791,FALSE
"2656","PCSK9 NARC1 PSEC0052",-1.07201438677295,0.0499431892625313,FALSE
"2657","CCDC178 C18orf34",-1.07783260524032,0.109009541182847,FALSE
"2658","SEC31B SEC31L2",-1.07833675168257,0.0497946506900639,FALSE
"2659","SLFN12L SLFN5",-1.08035576165403,0.0618651275987289,FALSE
"2660","RPL39",-1.08353181534236,0.0588387005841455,FALSE
"2661","RWDD2B C21orf6 GL011",-1.08627947584301,0.0939907999832319,FALSE
"2662","DDB2",-1.09438702756998,0.121647752066895,FALSE
"2663","SCIN KIAA1905",-1.09735876436082,0.0726582271644224,FALSE
"2664","NCL",-1.10223812656665,0.0361009464034378,FALSE
"2665","TRIM45 RNF99",-1.10250460329081,0.118753417512231,FALSE
"2666","UHRF1BP1L KIAA0701 SHIP164",-1.10317456995517,0.093779736041256,FALSE
"2667","TSHB",-1.1040169341945,0.0412297069284374,FALSE
"2668","STT3B SIMP",-1.10636021480464,0.0321207496850301,FALSE
"2669","LIFR",-1.10967153501174,0.0413077476499439,FALSE
"2670","SLCO3A1 OATP3A1 OATPD SLC21A11",-1.11034053855734,0.0363576960325541,FALSE
"2671","PLG",-1.11034458723043,0.0525773445122057,FALSE
"2672","FTO KIAA1752",-1.11325352123448,0.0731875473062273,FALSE
"2673","GNPTAB GNPTA KIAA1208",-1.11367294842681,0.0510290677390833,FALSE
"2674","ZNF20 KOX13",-1.11452443126423,0.127771174734571,FALSE
"2675","DZIP3 KIAA0675",-1.11968009687215,0.0490400063861386,FALSE
"2676","TMEM101",-1.12009994680518,0.056139735491873,FALSE
"2677","SPG11 KIAA1840",-1.12191802499425,0.0820837630716379,FALSE
"2678","ABCG8",-1.12927931331913,0.0871382104208319,FALSE
"2679","RPLP0",-1.1338625753719,0.166013960350223,FALSE
"2680","ZNF711 CMPX1 ZNF6",-1.1356572472478,0.0714472016422642,FALSE
"2681","USP12 UBH1 USP12L1",-1.1365867230557,0.0500937266635535,FALSE
"2682","TENM4 KIAA1302 ODZ4 TNM4",-1.13956219708406,0.0732750981936496,FALSE
"2683","SLK KIAA0204 STK2",-1.14001426779636,0.0816588059097828,FALSE
"2684","MACF1 ABP620 ACF7 KIAA0465 KIAA1251",-1.14608797970684,0.0443014471181454,FALSE
"2685","UTP20 DRIM",-1.14652375276838,0.105662924448304,FALSE
"2686","RPS13",-1.15147191484705,0.0709023956133131,FALSE
"2687","F13B",-1.15457240757314,0.0537199546812132,FALSE
"2688","JMJD4",-1.15734282365659,0.048647567671498,FALSE
"2689","TENT5C FAM46C",-1.15839044163232,0.05345240220218,FALSE
"2690","CD163L1 CD163B M160 UNQ6434/PRO23202",-1.15897489005885,0.0900641771760149,FALSE
"2691","FLG2 IFPS",-1.16463357377951,0.0419409721294756,FALSE
"2692","PPARG NR1C3",-1.1650346291876,0.0847652537693419,FALSE
"2693","SMARCA4 BAF190A BRG1 SNF2B SNF2L4",-1.1687358383409,0.067205059843627,FALSE
"2694","NFKB1",-1.17156410464541,0.0892721409377965,FALSE
"2695","KMT2C HALR KIAA1506 MLL3",-1.17178842447999,0.118240307567922,FALSE
"2696","SAMD12",-1.17332173461118,0.135685310461385,FALSE
"2697","RIMBP2 KIAA0318 RBP2",-1.17334976326165,0.0266796425947642,FALSE
