"","protein","log2_fold_change","adjusted_p_value_-log10","significant"
"2291","KANK2 ANKRD25 KIAA1518 MXRA3 SIP",-1.28478344426249,0.0327801664790291,FALSE
"2292","BBC3 PUMA",-1.28788986029961,0.0429032883501607,FALSE
"2293","TNRC6C KIAA1582",-1.28900620710084,0.027781782087616,FALSE
"2294","WNT7A",-1.29037702253049,0.0365278061482484,FALSE
"2295","STK38 NDR1",-1.29311770723378,0.0338815694961549,FALSE
"2296","SPATA48 C7orf72",-1.29551935895349,0.0303611701461098,FALSE
"2297","FZD4",-1.30556005803697,0.0310989068163244,FALSE
"2298","ICAM4 LW",-1.30737885724362,0.03283359056813,FALSE
"2299","REPS1",-1.30766116240862,0.0350378185471538,FALSE
"2300","TTF1",-1.31078007406591,0.0484812673103199,FALSE
"2301","TSFM",-1.31219073207275,0.0365329083704859,FALSE
"2302","PHLDB2 LL5B",-1.31490608177119,0.0318512406429787,FALSE
"2303","TUBGCP5 GCP5 KIAA1899",-1.32129779960277,0.0432695624000229,FALSE
"2304","CTPS2",-1.32248612156403,0.0361709317524971,FALSE
"2305","CHD8 HELSNF1 KIAA1564",-1.32283451530337,0.0344432203240683,FALSE
"2306","STT3B SIMP",-1.32503737525496,0.0286757800804461,FALSE
"2307","CYBC1 C17orf62 EROS",-1.32759513863326,0.0385467216661584,FALSE
"2308","ASCL2 BHLHA45 HASH2",-1.32830077548248,0.0286596450433679,FALSE
"2309","BAG3 BIS",-1.32999777631386,0.0305574579807364,FALSE
"2310","NCAPD2 CAPD2 CNAP1 KIAA0159",-1.33068404174188,0.0359811483234215,FALSE
"2311","RRN3P2",-1.33206586975956,0.0460031664330179,FALSE
"2312","ORC1 ORC1L PARC1",-1.33631127173381,0.0433819370561874,FALSE
"2313","FOLR2",-1.33660979156942,0.0498887986498201,FALSE
"2314","SLC25A36",-1.33782506892284,0.034066333262702,FALSE
"2315","PWWP2B PWWP2",-1.34387927429677,0.0356823496903698,FALSE
"2316","PCF11 KIAA0824",-1.34503513303793,0.0532569206507511,FALSE
"2317","KDM2A CXXC8 FBL11 FBL7 FBXL11 JHDM1A KIAA1004",-1.34537120640733,0.0355464183970424,FALSE
"2318","MYH10",-1.34717766676802,0.0410285286632766,FALSE
"2319","RSPH10B2",-1.35274867726243,0.0522543301342739,FALSE
"2320","PLPP7 C9orf67 PPAPDC3",-1.3529881220424,0.0607463911614499,FALSE
"2321","GAREM1 C18orf11 FAM59A GAREM",-1.35347761382563,0.0263693782840068,FALSE
"2322","XK XKR1 XRG1",-1.35372502827118,0.039937626285193,FALSE
"2323","SEMA5B KIAA1445 SEMAG UNQ5867/PRO34001",-1.35666843979935,0.0354968398491829,FALSE
"2324","LRCH2 KIAA1495",-1.35835570982091,0.0634081021671757,FALSE
"2325","RCL1 RNAC RPC2 RPCL1 RTC2 HSPC338",-1.36321553868839,0.035480084644853,FALSE
"2326","LTN1 C21orf10 C21orf98 KIAA0714 RNF160 ZNF294 HSPC087",-1.37072795075492,0.0333012293291863,FALSE
"2327","CYLC2 CYL2",-1.37093855613439,0.0302774783296058,FALSE
"2328","TMEM43 UNQ2564/PRO6244",-1.37906111326623,0.036986476555807,FALSE
"2329","RAVER1 KIAA1978",-1.38021338444653,0.0366422390794918,FALSE
"2330","RPL7A SURF-3 SURF3",-1.39229275505285,0.051505793490671,FALSE
"2331","KLK14 KLKL6",-1.39262880782564,0.0347487834437754,FALSE
"2332","TIGAR C12orf5",-1.39437902880839,0.0531642726875085,FALSE
"2333","PECR SDR29C1 PRO1004",-1.39587946145971,0.0313222214945374,FALSE
"2334","NR2E3 PNR RNR",-1.39760925191858,0.0397801492131948,FALSE
"2335","CFB BF BFD",-1.40227567558417,0.0469907144926019,FALSE
"2336","WDR81",-1.40512286857381,0.0539579888572694,FALSE
"2337","VPS13D KIAA0453",-1.40676949906513,0.041998487153479,FALSE
"2338","PITPNC1",-1.4081524629051,0.027311647830073,FALSE
"2339","INSYN2B C5orf57 FAM196B",-1.40818492909518,0.0585847605207128,FALSE
"2340","TTC30B",-1.41107768875585,0.0361413333238376,FALSE
"2341","GFPT2",-1.4116777586562,0.0360896653751119,FALSE
"2342","QSOX2 QSCN6L1 SOXN",-1.41346773090115,0.0421257812774173,FALSE
"2343","MKS1",-1.42842130251955,0.0359573306419977,FALSE
"2344","CDKL3 NKIAMRE",-1.4303306074249,0.0415160633528693,FALSE
"2345","SPAG17",-1.43123623923859,0.0380446046005303,FALSE
"2346","B4GALT7 XGALT1 UNQ748/PRO1478",-1.43214051022404,0.0476799351232586,FALSE
"2347","C2CD5 CDP138 KIAA0528",-1.43651055574696,0.0600287787470912,FALSE
"2348","COPA",-1.43827194233944,0.0334982800719547,FALSE
"2349","TULP1 TUBL1",-1.4448867181292,0.0529544083503203,FALSE
"2350","TNNI3 TNNC1",-1.44911966208841,0.0624318036609938,FALSE
"2351","JUP CTNNG DP3",-1.44963079689345,0.0535994669743908,FALSE
"2352","MPP3 DLG3",-1.44974511324518,0.0457530100974165,FALSE
"2353","IDH3G",-1.44981909408004,0.0366265398209234,FALSE
"2354","SAMM50 SAM50 CGI-51 TRG3",-1.45907533718639,0.05223526549008,FALSE
"2355","COMMD9 HSPC166",-1.46027969900556,0.0451447539434628,FALSE
"2356","ZNF280D KIAA1584 SUHW4 ZNF634",-1.46535670698199,0.033301465551552,FALSE
"2357","ENO2",-1.46876509847209,0.0433821543462828,FALSE
"2358","ATPSCKMT FAM173B",-1.4699103581699,0.0530802601605865,FALSE
"2359","DGCR6",-1.47022639955036,0.0340721115454099,FALSE
"2360","TMEM247",-1.47312046298714,0.0363090996963417,FALSE
"2361","MMP19 MMP18 RASI",-1.47386719270652,0.0730673462143517,FALSE
"2362","AGO2 EIF2C2",-1.47887991148511,0.0268900048623934,FALSE
"2363","ZXDC ZXDL",-1.48340974163555,0.0337814605464036,FALSE
"2364","RASSF10",-1.49425243923908,0.0602658566145843,FALSE
"2365","LPIN1 KIAA0188",-1.49721215283898,0.0643290015463063,FALSE
"2366","CTNND1 KIAA0384",-1.50070095584333,0.0269707218297299,FALSE
"2367","CEP78 C9orf81",-1.50421832337154,0.0335949579600334,FALSE
"2368","WDR7 KIAA0541 TRAG",-1.50767563444966,0.0724087157242429,FALSE
"2369","RECQL5 RECQ5",-1.51794666552835,0.0370592217573547,FALSE
"2370","LYST CHS CHS1",-1.51809131242607,0.0323265450633393,FALSE
"2371","ZNF500 KIAA0557 ZKSCAN18",-1.51814232037076,0.0432405892336404,FALSE
"2372","A1CF ACF ASP",-1.520332778144,0.04697275988701,FALSE
"2373","FN1 FN",-1.52153965957872,0.026545161517361,FALSE
"2374","PABPC4 APP1 PABP4",-1.52480559588913,0.050800926262943,FALSE
"2375","POTEC A26B2 POTE18",-1.52761177180459,0.0325862638541746,FALSE
"2376","SLC7A13 AGT1 XAT2",-1.53038745817884,0.0412340688069348,FALSE
"2377","SPTBN1 SPTB2",-1.53595749454085,0.0611871198072235,FALSE
"2378","CHFR RNF196",-1.53884784069424,0.0579867805255302,FALSE
"2379","RFXAP",-1.54315248868934,0.0373259840387197,FALSE
"2380","DZIP3 KIAA0675",-1.54327101890985,0.0417240639847971,FALSE
"2381","SAMD4A KIAA1053 SAMD4 SMAUG1",-1.54425571968952,0.0388395969568889,FALSE
"2382","PLEKHB1 EVT1 KPL1 PHR1 PHRET1",-1.54583569332747,0.0362967967756775,FALSE
"2383","CSNKA2IP",-1.55939383612599,0.0281315936307497,FALSE
"2384","TENM4 KIAA1302 ODZ4 TNM4",-1.56208644746379,0.0546563476099238,FALSE
"2385","PHOX2A ARIX PMX2A",-1.56372425135736,0.0558790186368985,FALSE
"2386","CNGA4",-1.56400815912368,0.0483890368736815,FALSE
"2387","BMP3 BMP3A",-1.56535433753587,0.0607352753137804,FALSE
"2388","ACAN AGC1 CSPG1 MSK16",-1.56711707007581,0.0368562586942179,FALSE
"2389","SPAG11B EP2 HE2",-1.58163740174255,0.0375066585558812,FALSE
"2390","ERAP1 APPILS ARTS1 KIAA0525 UNQ584/PRO1154",-1.58318510244719,0.0442070099768558,FALSE
"2391","ZNF655 VIK",-1.59244302085601,0.032352673243076,FALSE
"2392","GNPDA1 GNPI HLN KIAA0060",-1.59637676197759,0.0403017248521713,FALSE
"2393","NCL",-1.59871018279199,0.0349909078698321,FALSE
"2394","AHRR BHLHE77 KIAA1234",-1.60218163030476,0.0284703005464024,FALSE
"2395","GPATCH1 ECGP GPATC1",-1.60783340343745,0.04401180128531,FALSE
"2396","BAZ2A KIAA0314 TIP5",-1.6144823267935,0.0529557845147122,FALSE
"2397","GPN1 MBDIN RPAP4 XAB1 HUSSY-23",-1.6152157941276,0.0472148700659529,FALSE
"2398","TTC28 KIAA1043 TPRBK",-1.62086707398871,0.0289777551974998,FALSE
"2399","TIMM17B TIM17B JM3",-1.62091430701094,0.0293240516841938,FALSE
"2400","KIF3A KIF3",-1.62646115589732,0.0412497436700728,FALSE
"2401","SMARCB1 BAF47 INI1 SNF5L1",-1.63219188370669,0.0698269607429914,FALSE
"2402","THEG",-1.63347399140406,0.0339545647687257,FALSE
"2403","EIF2S2 EIF2B",-1.63823319568418,0.0484739762044011,FALSE
"2404","PITPNB",-1.64149118835653,0.0867766298965706,FALSE
"2405","SYK",-1.64890509021975,0.0515045902759266,FALSE
"2406","CALCOCO1 KIAA1536 PP13275 UNQ2436/PRO4996",-1.65105132709448,0.0486265769600182,FALSE
"2407","HDC",-1.65160156762339,0.0513448425268838,FALSE
"2408","LRRK2 PARK8",-1.65420792322527,0.0430531832847565,FALSE
"2409","LDHC LDH3 LDHX",-1.65598658543448,0.0552318096331255,FALSE
"2410","LIMK1 LIMK",-1.66105097864699,0.0538703270881666,FALSE
"2411","ZNF300",-1.6678259296739,0.0595211123194322,FALSE
"2412","ZNF324B",-1.67134721550081,0.0501896978650841,FALSE
"2413","NFATC1 NFAT2 NFATC",-1.67170866445008,0.054281528293798,FALSE
"2414","KCNQ2",-1.674507197789,0.0404134420265801,FALSE
"2415","ACTN2",-1.67938682263636,0.046864017694628,FALSE
"2416","NEK11",-1.67980379703933,0.0386805950228216,FALSE
"2417","ZNRF2 RNF202",-1.6813090997035,0.0560831628863801,FALSE
"2418","KMT2E MLL5",-1.68231190048184,0.0589055350949141,FALSE
"2419","HTT HD IT15",-1.6840031157665,0.0441551320100658,FALSE
"2420","CORO2B KIAA0925",-1.69174786790148,0.0347547745935791,FALSE
"2421","ETV7 TEL2 TELB TREF",-1.69263443006081,0.0552663693772686,FALSE
"2422","OR5D14",-1.69512059843962,0.0670841610278435,FALSE
"2423","TSKU E2IG4 LRRC54 TSK UNQ850/PRO1788",-1.69988263750354,0.0673596551699157,FALSE
"2424","CORO2A IR10 WDR2",-1.70037527373375,0.0529204133623043,FALSE
"2425","MN1",-1.70061549635329,0.0357077477167278,FALSE
"2426","TRAK2 ALS2CR3 KIAA0549",-1.70097813181378,0.0561352976834782,FALSE
"2427","DOCK9 KIAA1058 ZIZ1",-1.70150562232095,0.0436314454412551,FALSE
"2428","KNL1 CASC5 KIAA1570",-1.70337165879812,0.0450450722652919,FALSE
"2429","UBR3 KIAA2024 ZNF650",-1.71096999469427,0.0504459603727067,FALSE
"2430","KCNH6 ERG2",-1.71465548992877,0.0490298697855654,FALSE
"2431","PPHLN1 HSPC206 HSPC232",-1.71508157186934,0.0527982086233736,FALSE
"2432","FBP2",-1.71564281448249,0.0586070203888582,FALSE
"2433","CFAP54 C12orf55 C12orf63",-1.71700250883202,0.0443141300119727,FALSE
"2434","API5 MIG8",-1.71909278759106,0.0529217370177869,FALSE
"2435","TP53BP1",-1.73140185976508,0.0612249407399917,FALSE
"2436","ALOX12 12LO LOG12",-1.73232934295093,0.0418333373947285,FALSE
"2437","SLCO1A2 OATP OATP1 OATP1A2 SLC21A3",-1.73341045831142,0.0867540786674588,FALSE
"2438","SERPINA11",-1.73766173653962,0.0622522691933479,FALSE
"2439","ZSCAN25 ZNF498",-1.73809172636228,0.057659058482323,FALSE
"2440","PHRF1 KIAA1542",-1.74236216256291,0.0632697591897706,FALSE
"2441","ADO C10orf22",-1.74388991197761,0.0362951339907169,FALSE
"2442","C1QC C1QG",-1.74577987369189,0.0453575605881526,FALSE
"2443","F13B",-1.74751595898364,0.0496425729505572,FALSE
"2444","DNAH10 KIAA2017",-1.75054282476852,0.0473140556626182,FALSE
"2445","HOXA4 HOX1D",-1.75466267450336,0.0636003278276567,FALSE
"2446","TGM6 TGM3L",-1.75567240805066,0.0409690862506189,FALSE
"2447","CTNND2 NPRAP",-1.7636885013117,0.105983952053603,FALSE
"2448","MSRB1 SEPX1 HSPC270",-1.76571506399343,0.0396302561015225,FALSE
"2449","NOS1",-1.77547386046006,0.129061450186082,FALSE
"2450","GNMT",-1.77922644251781,0.0573850457876343,FALSE
"2451","SRSF4 SFRS4 SRP75",-1.77985205027158,0.11074182652639,FALSE
"2452","CAPN1 CANPL1 PIG30",-1.78414837265607,0.0751840097931009,FALSE
"2453","MBLAC2",-1.79251362642626,0.0468202275378549,FALSE
"2454","GADD45A DDIT1 GADD45",-1.79800968201692,0.139637248257971,FALSE
"2455","EXOSC9 PMSCL1",-1.80140482306652,0.0342590363514653,FALSE
"2456","HDAC5 KIAA0600",-1.80292280556648,0.068538278625861,FALSE
"2457","ROS1 MCF3 ROS",-1.80340516936243,0.056893250800826,FALSE
"2458","POLE2 DPE2",-1.80536704789451,0.055590357624722,FALSE
"2459","FCRLB FCRL2 FCRLM2 FCRY FREB2",-1.80723287972184,0.0527842652585007,FALSE
"2460","TIGD7",-1.81491255786491,0.042891652990522,FALSE
"2461","SRRM4 KIAA1853",-1.81648113359052,0.0450891513660846,FALSE
"2462","HCN2 BCNG2",-1.81662947477861,0.068483955213936,FALSE
"2463","ZFP62",-1.81864074036751,0.0540824137269881,FALSE
"2464","MTHFD1L FTHFSDC1",-1.82317623164795,0.0892036487526325,FALSE
"2465","PPP1R8 ARD1 NIPP1",-1.82568620605936,0.071216627191214,FALSE
"2466","IGHV3-23",-1.83053857979541,0.0462239303625667,FALSE
"2467","POLE POLE1",-1.84620412237866,0.0511063899949532,FALSE
"2468","RGS12",-1.84686075794069,0.0715435223221791,FALSE
"2469","NACA",-1.84796466225558,0.117172266170013,FALSE
"2470","METTL2A METTL2 HSPC266",-1.8514598724764,0.0700448804197252,FALSE
"2471","CTTNBP2 C7orf8 CORTBP2 KIAA1758",-1.85740845450905,0.0729537301906878,FALSE
"2472","MCHR1 GPR24 SLC1",-1.85979452610674,0.0552165314634403,FALSE
"2473","SHBG",-1.86230722059803,0.0933043463236975,FALSE
"2474","FER1L5",-1.86659373280328,0.0495967342892088,FALSE
"2475","PLEKHA8 FAPP2",-1.86828682330243,0.0471003353750066,FALSE
"2476","HSP90AA1 HSP90A HSPC1 HSPCA",-1.87137652751249,0.0390557529281851,FALSE
"2477","DDX47",-1.87219172206034,0.0344442661551446,FALSE
"2478","LMAN1L ERGL UNQ2784/PRO7174",-1.87281979692604,0.0310085453836097,FALSE
"2479","ARC KIAA0278",-1.87381664115899,0.0699016668881239,FALSE
"2480","DCAF12L1 WDR40B",-1.88145087923223,0.0539615619384632,FALSE
"2481","OR2B11",-1.88180165226471,0.0709936245040856,FALSE
"2482","KLHDC7B",-1.88492865968587,0.0568390996468813,FALSE
"2483","MAP3K1 MAPKKK1 MEKK MEKK1",-1.88852166851039,0.0445876576918735,FALSE
"2484","SPIN4",-1.8971588664484,0.049851037726479,FALSE
"2485","ANKRD66",-1.89854790089981,0.0360764127990666,FALSE
"2486","MRC1 CLEC13D CLEC13DL MRC1L1",-1.90105165348401,0.0986638394191476,FALSE
"2487","FOXR2 FOXN6",-1.90314929736137,0.0830199064949145,FALSE
"2488","GDPD4 GDE6 UGPQ",-1.9108016236586,0.0410581888228539,FALSE
"2489","MSH4",-1.91136851111697,0.0796091130166656,FALSE
"2490","HSD17B7 17HSD7 SDR37C1 UNQ2563/PRO6243",-1.91740496251341,0.0696027539737358,FALSE
"2491","LETMD1",-1.92903302600922,0.0992634692524681,FALSE
"2492","ARL5B ARL8",-1.94482288551423,0.0509751260260314,FALSE
"2493","WRNIP1 WHIP",-1.96198745667919,0.0817277583157876,FALSE
"2494","PDPR KIAA1990",-1.96203400261675,0.066816128381465,FALSE
"2495","CBLB RNF56 Nbla00127",-1.96451798716275,0.065168998176311,FALSE
"2496","SERF1A FAM2A SERF1 SMAM1",-1.97843101692986,0.0375084797357362,FALSE
"2497","IFT74 CCDC2 CMG1",-1.98366009948187,0.101777388705005,FALSE
"2498","LRPPRC LRP130",-1.99048593483857,0.0841368108514027,FALSE
"2499","PLGRKT C9orf46 AD025 MDS030",-1.99086565266149,0.0380972637344497,FALSE
"2500","MICU2 EFHA1",-1.9911768312419,0.0824944001992971,FALSE
"2501","ILDR2 C1orf32",-1.99211250857292,0.0746344617420332,FALSE
"2502","PRKY",-1.99256954620542,0.0396165445626825,FALSE
"2503","CDKL4",-1.99297917368752,0.0803992904656334,FALSE
"2504","ERC1 ELKS KIAA1081 RAB6IP2",-1.99843466783603,0.0864914368121862,FALSE
"2505","ZNF335",-1.99850544215238,0.032425476620175,FALSE
"2506","ENDOV",-1.99901039185529,0.0448271289026841,FALSE
"2507","RNPS1 LDC2",-2.00299918474438,0.0495128904713529,FALSE
"2508","CRIPT HSPC139",-2.00721377549286,0.057021624937777,FALSE
"2509","SMOC1",-2.00910433805086,0.106159175346459,FALSE
"2510","ARHGEF2 KIAA0651 LFP40",-2.01067712756684,0.0646525098129748,FALSE
"2511","PLCD3 KIAA1964",-2.01687852443344,0.0419221794873397,FALSE
"2512","ADNP ADNP1 KIAA0784",-2.01712920848907,0.096826553260033,FALSE
"2513","VPS16",-2.01817747379196,0.102242984653349,FALSE
"2514","TPM3",-2.01853518585586,0.0709561921041692,FALSE
"2515","ZFP28 KIAA1431",-2.01863450843658,0.0592949859948865,FALSE
"2516","SYNM DMN KIAA0353 SYN",-2.02071913204226,0.0461611719732728,FALSE
"2517","TENT5C FAM46C",-2.02213962344999,0.0603184788624766,FALSE
"2518","TET1 CXXC6 KIAA1676 LCX",-2.02217765995302,0.0406003637201433,FALSE
"2519","CHD3",-2.02593074503872,0.0501150385594992,FALSE
"2520","SETX ALS4 KIAA0625 SCAR1",-2.02763003584698,0.0865712985805663,FALSE
"2521","CREBRF C5orf41",-2.02829272454823,0.0746319221405267,FALSE
"2522","NMRAL1 HSCARG",-2.0336348897243,0.0382981713953754,FALSE
"2523","PPP1R1B DARPP32",-2.03453822582583,0.0398910592907399,FALSE
"2524","CENPH ICEN35",-2.03824655449169,0.0633514566798006,FALSE
"2525","NTHL1 NTH1 OCTS3",-2.03876894142712,0.0416240783039938,FALSE
"2526","SBNO1 MOP3",-2.04129672803787,0.0530152521970799,FALSE
"2527","FAM120AOS C9orf10OS",-2.04172917722778,0.0806946590380575,FALSE
"2528","ANKK1 PKK2 SGK288",-2.04308548856028,0.0505542226292235,FALSE
"2529","SLC25A21 ODC",-2.05120787556069,0.0363160020037457,FALSE
"2530","NFASC KIAA0756",-2.05121390122019,0.0501449600186252,FALSE
"2531","KIAA1614",-2.05270039973064,0.0646411216538619,FALSE
"2532","RPL4 RPL1",-2.0542187714372,0.0898920017635513,FALSE
"2533","NEXMIF KIAA2022",-2.05474781332319,0.0396817362273686,FALSE
"2534","GLYAT ACGNAT CAT GAT",-2.05574150160892,0.0399780982037718,FALSE
"2535","EZH1 KIAA0388",-2.05733303870986,0.0555296024367272,FALSE
"2536","PRPSAP2",-2.05766896442521,0.0588798918465435,FALSE
"2537","MPRIP KIAA0864 MRIP RHOIP3",-2.06426553561459,0.0552566954364652,FALSE
"2538","RSRP1 C1orf63 HT033 NPD014",-2.06679065686986,0.0408044404824411,FALSE
"2539","RPS25",-2.08511914186593,0.0796490056967585,FALSE
"2540","AZU1",-2.09212589379611,0.0611577305267511,FALSE
"2541","CPQ LCH1 PGCP",-2.10165004189802,0.0628997979333925,FALSE
"2542","MMP21",-2.10456449422459,0.0690305741769722,FALSE
"2543","SMIM24 C19orf77 HSPC323",-2.10489041653699,0.117650171258263,FALSE
"2544","MAP3K7 TAK1",-2.10974651628934,0.0644504478187076,FALSE
"2545","LIFR",-2.11663265860492,0.0525042489990013,FALSE
"2546","VARS1 G7A VARS VARS2",-2.11687969042455,0.0970290831419269,FALSE
"2547","OR6K6",-2.11783107147645,0.0445618227678213,FALSE
"2548","SYTL4",-2.11837606375681,0.123836106446128,FALSE
"2549","MCM3",-2.12183470490708,0.0886136835426184,FALSE
"2550","PRODH PIG6 POX2 PRODH2",-2.12572688436104,0.0899473329768001,FALSE
"2551","MOGS GCS1",-2.14186088422084,0.084877626258612,FALSE
"2552","PDK2 PDHK2",-2.14746544253115,0.0553184493919013,FALSE
"2553","AKAP9 AKAP350 AKAP450 KIAA0803",-2.14890606860607,0.0323677195054861,FALSE
"2554","GATB PET112 PET112L HSPC199",-2.16233891550133,0.0564946063465821,FALSE
"2555","ZBTB16 PLZF ZNF145",-2.16278443065201,0.0511768378951141,FALSE
"2556","ZC3H7A ZC3H7 ZC3HDC7 HSPC055",-2.16396249462416,0.05916996627685,FALSE
"2557","GTPBP1",-2.16586438006945,0.0584948353961902,FALSE
"2558","USP22 KIAA1063 USP3L",-2.16881971705486,0.115056587466735,FALSE
"2559","LOXL1 LOXL",-2.17027276275669,0.0853198395123145,FALSE
"2560","USP34 KIAA0570 KIAA0729",-2.17196767387326,0.0601044701692505,FALSE
"2561","KATNAL2",-2.17284443689221,0.096405129151222,FALSE
"2562","SPR",-2.18100227443822,0.0682453935345363,FALSE
"2563","ECE1",-2.18136634263394,0.0598342375561108,FALSE
"2564","SLC39A6 LIV1 ZIP6",-2.18862929594818,0.0587195469749138,FALSE
"2565","MTMR4 KIAA0647 ZFYVE11",-2.19288659928774,0.0642233778007945,FALSE
"2566","MPPE1 PGAP5 PP579",-2.19313989619688,0.109382502448275,FALSE
"2567","TRIML2 SPRYD6",-2.19336481068991,0.0872636062205957,FALSE
"2568","ARAP3 CENTD3",-2.19544369901867,0.0436624616327746,FALSE
"2569","THNSL2",-2.19730159986193,0.0466634845953116,FALSE
"2570","COG5 GOLTC1 GTC90",-2.1996594488504,0.0542028151228918,FALSE
"2571","MAPK4 ERK4 PRKM4",-2.20138088250741,0.0846628616751853,FALSE
"2572","RASL12 RIS",-2.20207299390161,0.0532097375941722,FALSE
"2573","TCEA1 GTF2S TFIIS",-2.2042595617954,0.0665389970964911,FALSE
"2574","WDR26 CDW2 MIP2 PRO0852",-2.20660665380533,0.0532718023579526,FALSE
"2575","MMP1 CLG",-2.20761538907543,0.115859622030661,FALSE
"2576","RAB11FIP1 RCP",-2.2137933372291,0.10844493167944,FALSE
"2577","GHSR",-2.21705106464691,0.0665372981685153,FALSE
"2578","C2orf81",-2.21891164617168,0.0910299480414044,FALSE
"2579","TACC2",-2.2273997398653,0.0446398929191854,FALSE
"2580","ZNF560",-2.23529347430951,0.0707762457566891,FALSE
"2581","JAM3 UNQ859/PRO1868",-2.23588514057895,0.038092745826601,FALSE
"2582","REST NRSF XBR",-2.2382294788702,0.0531174210764717,FALSE
"2583","NEDD9 CASL CASS2",-2.24175185232096,0.15795802837333,FALSE
"2584","TRMT1L C1orf25 TRM1L MSTP070",-2.24895738081077,0.168188511963367,FALSE
"2585","LMOD3",-2.25166056048543,0.129502072597952,FALSE
"2586","SLC2A13",-2.25448786925632,0.0894000234129012,FALSE
"2587","HECW1 KIAA0322 NEDL1",-2.2712671833229,0.0969138029685612,FALSE
"2588","WNT6",-2.27362359477642,0.0635457814645529,FALSE
"2589","SLC16A10 MCT10 TAT1",-2.27506080628198,0.111225852506762,FALSE
"2590","NAT10 ALP KIAA1709",-2.28095966734876,0.0667907624279577,FALSE
"2591","ADAM17 CSVP TACE",-2.28111325047774,0.151780121723211,FALSE
"2592","MICAL3 KIAA0819 KIAA1364",-2.28235303481083,0.0791226387923531,FALSE
"2593","MMP16 C8orf57 MMPX2",-2.28502637336276,0.130318366216941,FALSE
"2594","UTP4 CIRH1A cPERP-E KIAA1988",-2.29250985205774,0.0642252852520555,FALSE
"2595","SYCP2L C6orf177 NO145",-2.29257787681227,0.0860226309417292,FALSE
"2596","TTC14 KIAA1980 UNQ5813/PRO19630",-2.29576543759361,0.0673166257179945,FALSE
"2597","C17orf98",-2.30189374433256,0.0998765903690372,FALSE
"2598","IQGAP1 KIAA0051",-2.30739584831694,0.200196027776989,FALSE
"2599","HDAC4 KIAA0288",-2.31554560203599,0.0749260883068295,FALSE
"2600","CASR GPRC2A PCAR1",-2.31595052928447,0.0845792283684932,FALSE
"2601","PXDNL VPO2",-2.32121550364623,0.0522728025417595,FALSE
"2602","AOC1 ABP1 DAO1",-2.32176153046381,0.0566746774395686,FALSE
"2603","SRRM1 SRM160",-2.32377888426792,0.083996586736806,FALSE
"2604","ADGB C6orf103 CAPN7L",-2.32675635507874,0.0826204822659269,FALSE
"2605","PHF20L1 CGI-72",-2.32760466175351,0.0649669787782857,FALSE
"2606","LHX6 LHX6.1",-2.33892670193447,0.20735647148934,FALSE
"2607","ARMC9 KIAA1868",-2.34024154720876,0.061539595337877,FALSE
"2608","DNAJB4 DNAJW HLJ1",-2.34376761004246,0.197555872909717,FALSE
"2609","RPS19",-2.34522610758983,0.0430722161832628,FALSE
"2610","GKAP1 GKAP42 FKSG21",-2.34778385071548,0.0328431685235226,FALSE
"2611","ZNF703 ZEPPO1 ZPO1",-2.3492313415375,0.0516933343559903,FALSE
"2612","DEPTOR DEPDC6",-2.34959871934723,0.0461793929379165,FALSE
"2613","BCL6B BAZF ZNF62",-2.35527823754243,0.169419061221425,FALSE
"2614","CCDC71L C7orf74",-2.35857002147304,0.0838391544031955,FALSE
"2615","FAM205BP C9orf144 C9orf144A FAM205B",-2.36225643240635,0.0959037622144808,FALSE
"2616","GNPAT DAPAT DHAPAT",-2.36407514093549,0.213957782615996,FALSE
"2617","PRDM11 PFM8",-2.36860218772412,0.0921682129565803,FALSE
"2618","RNF6 SPG2",-2.37709747264945,0.0706756322119223,FALSE
"2619","ZBTB34 KIAA1993",-2.37721680424009,0.156534061478318,FALSE
"2620","NUAK2 OMPHK2 SNARK",-2.37848464430347,0.176674965810975,FALSE
"2621","OR5AK2",-2.38321363552487,0.0976982577520776,FALSE
"2622","SCARB2 CD36L2 LIMP2 LIMPII",-2.38361497607719,0.0673673623396716,FALSE
"2623","EIF2S3 EIF2G",-2.39599037776279,0.108975430898722,FALSE
"2624","Q6ZVL8",-2.40761205087377,0.0456419992544608,FALSE
"2625","KHSRP FUBP2",-2.4079050622534,0.0725188391526868,FALSE
"2626","GATA4",-2.41750547000096,0.194991672540583,FALSE
"2627","SLC17A5",-2.41909450186972,0.101218090121336,FALSE
"2628","ARHGAP26 GRAF KIAA0621 OPHN1L",-2.42459634347917,0.0926604615662425,FALSE
"2629","PTCH2 UNQ560/PRO1121/PRO57079",-2.42467701293674,0.186337849451492,FALSE
"2630","DNAJC16 KIAA0962",-2.42820425965379,0.142134303480994,FALSE
"2631","MAP1A MAP1L",-2.42925679911713,0.0795440613954006,FALSE
"2632","EPM2A",-2.43013085665107,0.0786030756330244,FALSE
"2633","RWDD2B C21orf6 GL011",-2.43065802891333,0.205073695102593,FALSE
"2634","GTPBP10 OBGH2 UG0751c10",-2.43589043819942,0.0991527377173245,FALSE
"2635","NDUFB9 LYRM3 UQOR22",-2.4375903993181,0.0903838482067031,FALSE
"2636","FUBP3 FBP3",-2.43818474017583,0.156549007476638,FALSE
"2637","RTTN",-2.44302945413002,0.0795698232378904,FALSE
"2638","UHRF1BP1L KIAA0701 SHIP164",-2.44796432981774,0.199202987093993,FALSE
